year,artist,count,tag
"2020","Young Franco","3","Hip-Hop"
"2020","Hush","13","Hip-Hop"
"2020","Arletis","1","rnb"
"2020","Henry Mancini","3","Soundtrack"
"2020","Feynman","2","electronic"
"2020","Fynn Kliemann","1","indie"
"2020","Mk.gee","4","electronic"
"2020","Panic! at the Disco","2","rock"
"2020","Action the Man","4","Hip-Hop"
"2020","Starbomb","1","comedy"
"2020","Inward","4","seen live"
"2020","Sasha","2","trance"
"2020","The Touch","4","electronic"
"2020","Jerro","4","belgian"
"2020","Herzeloyde","4","australia"
"2020","Malux","2","Drum and bass"
"2020","Lane 8","11","House"
"2020","Cormac","21","BPitch Control"
"2020","John Paesano","6","Soundtrack"
"2020","Blac Rabbit","1","indie"
"2020","Bloc Party","1","indie"
"2020","Doja Cat","8","pop"
"2020","Yes","4","Progressive rock"
"2020","Peter Fox","8","german"
"2020","Klaxons","14","new rave"
"2020","Jil","2","eurodance"
"2020","Imogen Heap","1","female vocalists"
"2020","2CRE8","1","null"
"2020","Tchami","2","House"
"2020","ProleteR","1","instrumental hip-hop"
"2020","Swindle","2","dubstep"
"2020","Nikelodeon","1","electronic"
"2020","My Chemical Romance","2","rock"
"2020","Samiyam","3","instrumental hip-hop"
"2020","I'm Not a Band","1","electro"
"2020","Matty","6","indie pop"
"2020","FOXWEDDING","2","witch house"
"2020","Kraftklub","8","german"
"2020","French Montana","1","Hip-Hop"
"2020","Lana Del Rey","1","female vocalists"
"2020","Ado Kojo","1","xavier naidoo"
"2020","Of Monsters and Men","3","indie"
"2020","Carl Wilhelm","1","null"
"2020","Post Malone","8","Hip-Hop"
"2020","Schwesta Ewa","1","Hip-Hop"
"2020","Aesop Rock","45","Hip-Hop"
"2020","Rav","2","Hip-Hop"
"2020","Iccarus","1","null"
"2020","Spangle call Lilli line","3","japanese"
"2020","Jai Paul","3","experimental"
"2020","G Jones","7","trap"
"2020","Kero Kero Bonito","10","electropop"
"2020","Hans Zimmer","1","Soundtrack"
"2020","Sampha","1","electronic"
"2020","Ryan Hemsworth","4","electronic"
"2020","Louis the Child","1","electronic"
"2020","Knapsack","4","emo"
"2020","The Gregory Brothers","4","comedy"
"2020","Antoine Dodson","1","he gon find you"
"2020","The Heavy Empty","2","instrumental"
"2020","DJ Fresh","1","Drum and bass"
"2020","Pink Floyd","13","Progressive rock"
"2020","Kelela","1","rnb"
"2020","Joy Orbison","1","dubstep"
"2020","Mark Ronson","9","funk"
"2020","Q","3","industrial"
"2020","Clams Casino","4","Hip-Hop"
"2020","iolite","5","pop"
"2020","blake skowron","6","United States"
"2020","Lena Raine","1","electronic"
"2020","Jakey","15","Hip-Hop"
"2020","CHON","4","math rock"
"2020","Kami","1","drummer"
"2020","Ekcle","3","electronic"
"2020","The Cure","7","post-punk"
"2020","Gianluca Motta","2","House"
"2020","Wamdue Project","5","electronic"
"2020","DJ Okawari","7","japanese"
"2020","Fliptrix","5","Hip-Hop"
"2020","Cut Copy","2","electronic"
"2020","Avril Lavigne","1","pop"
"2020","Senbeï","2","electronic"
"2020","PERSONA LA AVE","2","chillwave"
"2020","David Cutter Music","3","chillout"
"2020","Stephen Walking","1","dubstep"
"2020","Kai Straw","1","electronic"
"2020","Hot Dad","4","synth pop"
"2020","Antoha MC","5","russian"
"2020","The I.L.Y's","2","noise rock"
"2020","Butch","7","techno"
"2020","Kastorbeats","2","null"
"2020","Catching Flies","2","ambient"
"2020","Weekend","1","shoegaze"
"2020","Chromatics","6","electronic"
"2020","Spectrasoul","4","Drum and bass"
"2020","Essay","4","ambient"
"2020","COFRESI","1","electronic"
"2020","Shakka","7","Hip-Hop"
"2020","Favored Nations","3","electronic"
"2020","Jef","2","electronic"
"2020","Botany","7","experimental"
"2020","edapollo","5","electronic"
"2020","Ark Patrol","8","electronic"
"2020","LAKEY INSPIRED","3","ambient"
"2020","The Polish Ambassador","1","electronic"
"2020","Macky Gee","6","Drum and bass"
"2020","Forhill","2","chillwave"
"2020","Sam Hulick","5","Soundtrack"
"2020","Omniboi","2","electronic"
"2020","Reso","3","dubstep"
"2020","potsu","4","nu jazz"
"2020","Admo","3","synthwave"
"2020","Canti","1","electronic"
"2020","Guggenz","7","chillout"
"2020","Gyvus","5","chillout"
"2020","Styles of Beyond","12","Hip-Hop"
"2020","James Blake","13","dubstep"
"2020","War","3","funk"
"2020","Cookin Soul","1","Hip-Hop"
"2020","Calibre","4","Drum and bass"
"2020","Carpenter Brut","10","synthwave"
"2020","Parcels","6","funk"
"2020","Mattafix","4","Hip-Hop"
"2020","Tek Genesis","4","australia"
"2020","Eric Prydz","1","House"
"2020","Arkasia","1","dubstep"
"2020","Metronomy","3","electronic"
"2020","Conro","3","dance"
"2020","Aumon","1","null"
"2020","Mrsa","2","Drum and bass"
"2020","Bibio","1","experimental"
"2020","Fisher","6","indie"
"2020","Anthrax","8","thrash metal"
"2020","Jensen Interceptor","3","electro"
"2020","Vindata","1","electronic"
"2020","szymon","2","polish"
"2020","夢中夢","2","post-rock"
"2020","Grand Analog","2","Hip-Hop"
"2020","Milo","1","Hip-Hop"
"2020","Cream","10","classic rock"
"2020","Rex Orange County","12","indie pop"
"2020","spencer.","1","Lo-Fi"
"2020","Deeb","4","downtempo"
"2020","REO Speedwagon","5","classic rock"
"2020","TEK.LUN","6","beats"
"2020","The Kills","5","Garage Rock"
"2020","Goose","2","electronic"
"2020","Falside","1","instrumental hip-hop"
"2020","Coubo","2","instrumental hip-hop"
"2020","Stereo Cube","5","future garage"
"2020","Pest","7","black metal"
"2020","Jamie Isaac","3","downtempo"
"2020","Franz Liszt","3","Classical"
"2020","Goth Babe","1","dream pop"
"2020","Veedel Kaztro","1","Hip-Hop"
"2020","LA Priest","1","electronic"
"2020","Claptone","1","deep house"
"2020","Adam Pearce","2","canada"
"2020","Pyramid","2","Progressive metal"
"2020","Kaminsky","2","french"
"2020","HWLS","22","trap"
"2020","Seven Lions","3","dubstep"
"2020","Eminence","4","thrash metal"
"2020","Pythius","1","neurofunk"
"2020","Rob Zombie","1","industrial metal"
"2020","Finch Asozial","8","electronic"
"2020","The Death Set","4","dance punk"
"2020","Gus Dapperton","2","indie pop"
"2020","Airospace","1","Hip-Hop"
"2020","Harajuku Nation","2","video game music"
"2020","ABSRDST","5","future bass"
"2020","OK KID","5","electronic"
"2020","Oddwin","1","electronic"
"2020","Stevie Wonder","3","soul"
"2020","New Navy","4","indie"
"2020","Gurrumul","2","folk"
"2020","Olympic Ayres","2","electropop"
"2020","Infuze","2","dubstep"
"2020","Cordae","1","Hip-Hop"
"2020","Alesia","1","electronic"
"2020","Arrested Youth","2","electronic"
"2020","Knox Fortune","1","indie pop"
"2020","Chin Injeti","2","Canadian"
"2020","Rob Viktum","1","instrumental"
"2020","Rezz","6","electronic"
"2020","Beastie Boys","2","Hip-Hop"
"2020","Teebs","9","downtempo"
"2020","Chill Bump","5","Hip-Hop"
"2020","AWE","2","black metal"
"2020","Andy the Core","1","hardcore"
"2020","Freddie Dredd","2","phonk"
"2020","Kraak & Smaak","2","funk"
"2020","Kid Simius","2","dubstep"
"2020","Felix da Housecat","61","electronic"
"2020","Fatboy Slim","8","electronic"
"2020","Muse","23","alternative rock"
"2020","Alphaville","6","80s"
"2020","Mall Grab","1","House"
"2020","Busdriver","5","Hip-Hop"
"2020","Igorrr","1","breakcore"
"2020","Baths","3","electronic"
"2020","KMD","1","Hip-Hop"
"2020","TSURUDA","3","electronic"
"2020","Two Fingers","1","Grime"
"2020","Logistics","1","Drum and bass"
"2020","Klaus Veen","1","electronic"
"2020","Ishi","1","electronic"
"2020","Dirty Art Club","4","instrumental hip-hop"
"2020","Maximum Love","11","synthwave"
"2020","Tony Velour","1","Hip-Hop"
"2020","Vulfpeck","3","funk"
"2020","Ital Tek","17","dubstep"
"2020","Sweet Trip","1","shoegaze"
"2020","Yakkle","1","Hip-Hop"
"2020","Mr. Bill","1","glitch"
"2020","Superstructure","1","electronic"
"2020","X-Coast","2","House"
"2020","Electric Guest","1","indie pop"
"2020","Big Punisher","6","Hip-Hop"
"2020","Cage the Elephant","2","indie rock"
"2020","Totally Enormous Extinct Dinosaurs","3","electronic"
"2020","Midge Ure","5","new wave"
"2020","Daniel Deluxe","4","synthwave"
"2020","TV Girl","3","indie pop"
"2020","Power Glove","3","synthwave"
"2020","Timo Odv","1","south africa"
"2020","Frost","1","black metal"
"2020","Thomas Barrandon","3","electronic"
"2020","Oliver Heldens","1","House"
"2020","Björk","1","electronic"
"2020","Jessie Ware","4","soul"
"2020","Illenium","4","electronic"
"2020","I See MONSTAS","7","electronic"
"2020","Earl Sweatshirt","4","Hip-Hop"
"2020","House of Pain","5","Hip-Hop"
"2020","Jonwayne","4","Hip-Hop"
"2020","Jurassic 5","7","Hip-Hop"
"2020","Cypress Hill","10","Hip-Hop"
"2020","Ill Bill","1","Hip-Hop"
"2020","Living Legends","1","Hip-Hop"
"2020","deem spencer","4","Hip-Hop"
"2020","Nas","6","Hip-Hop"
"2020","Action Bronson","6","Hip-Hop"
"2020","Mos Def","7","Hip-Hop"
"2020","Funkdoobiest","1","Hip-Hop"
"2020","The High & Mighty","10","null"
"2020","Scapegoat Wax","4","Hip-Hop"
"2020","Throwing Snow","3","future garage"
"2020","Apparat","4","idm"
"2020","Kool Keith","5","Hip-Hop"
"2020","The Grouch & Eligh","1","null"
"2020","Molemen","4","Hip-Hop"
"2020","Harmonic 313","2","dubstep"
"2020","JPEGMAFIA","4","Hip-Hop"
"2020","slowthai","2","Grime"
"2020","Yuna","1","malaysian"
"2020","The Mohawks","1","funk"
"2020","Contours","2","soul"
"2020","Cannibal Ox","1","Hip-Hop"
"2020","Foreign Beggars","10","Hip-Hop"
"2020","Perfume Genius","4","singer-songwriter"
"2020","A-Trak","5","turntablism"
"2020","shadient","1","UK"
"2020","Candyland","1","dubstep"
"2020","vorso","2","Drum and bass"
"2020","J.Views","2","trip-hop"
"2020","Excision","2","dubstep"
"2020","BONJR","3","chill"
"2020","Adventure Club","1","dubstep"
"2020","Fennec","5","electronic"
"2020","Joey Bada$$","3","Hip-Hop"
"2020","Twista","2","Hip-Hop"
"2020","Phil Collins","3","pop"
"2020","Cyndi Lauper","4","pop"
"2020","a-ha","5","80s"
"2020","Gary Numan","3","new wave"
"2020","Laid Back","3","reggae"
"2020","Men Without Hats","3","new wave"
"2020","Talking Heads","6","new wave"
"2020","Men at Work","3","80s"
"2020","The Outfield","3","80s"
"2020","Toto","10","rock"
"2020","Weval","2","techno"
"2020","Goldwater","3","ambient"
"2020","Diveo","1","future bass"
"2020","Dua Lipa","3","pop"
"2020","Izumi Makura","3","japanese"
"2020","Mitch Murder","1","synthwave"
"2020","Maxence Cyrin","6","piano"
"2020","Abstract Orchestra","14","jazz"
"2020","Yvette Young","2","math rock"
"2020","Tool","15","Progressive metal"
"2020","Nameless Warning","2","electronic"
"2020","Big Gigantic","2","electronic"
"2020","Griz","1","dubstep"
"2020","Twilight","3","black metal"
"2020","CRi","3","electronic"
"2020","Unown","3","metal"
"2020","GoldLink","8","electronic"
"2020","Mija","2","electronic"
"2020","XXX","17","hard rock"
"2020","Golden Vessel","14","electronic"
"2020","Fu Manchu","11","Stoner Rock"
"2020","Seatbelts","20","jazz"
"2020","Milk Flud","2","ambient"
"2020","Johnatron","1","electronic"
"2020","Ibeyi","2","trip-hop"
"2020","Inner Wave","1","indie"
"2020","Big K.R.I.T.","8","Hip-Hop"
"2020","Marsimoto","3","Hip-Hop"
"2020","Brodinski","1","electro"
"2020","BadSummer","1","Hip-Hop"
"2020","Injury Reserve","3","experimental hip hop"
"2020","CHLOBOCOP","2","Hip-Hop"
"2020","88rising","7","Hip-Hop"
"2020","Étienne Daho","4","french"
"2020","BROCKHAMPTON","3","Hip-Hop"
"2020","Suicidal Tendencies","11","hardcore"
"2020","Consumed","5","punk rock"
"2020","Lido","2","electronic"
"2020","M.I.L.K.","1","Korean"
"2020","Sixfingerz","2","beats"
"2020","Sungazer","10","jazz fusion"
"2020","Danger Mouse","2","Hip-Hop"
"2020","Stonebank","2","dubstep"
"2020","Yellow Days","3","indie"
"2020","ODESZA","9","chillwave"
"2020","NAMCO SOUNDS","2","video game music"
"2020","elton aura","1","Hip-Hop"
"2020","Roosevelt","9","electronic"
"2020","Ian Pooley","1","House"
"2020","Poca J","2","null"
"2020","Yearbooks","2","screamo"
"2020","Phace","4","Drum and bass"
"2020","Deon Custom","2","electronic"
"2020","Kazumi Kaneda","3","Hip-Hop"
"2020","Cream Soda","4","House"
"2020","The Hacker","2","electro"
"2020","Mixed Matches","3","cloud rap"
"2020","Umse","4","Hip-Hop"
"2020","Cartoon","3","Progressive rock"
"2020","Andromedik","5","Drum and bass"
"2020","Benny Smiles","2","electronic"
"2020","Huss und Hodn","4","Deutschrap"
"2020","Sub Focus","9","Drum and bass"
"2020","SLUMBERJACK","5","electronic"
"2020","Depeche Mode","6","electronic"
"2020","Jax Jones","2","electronic"
"2020","Jaycut","4","null"
"2020","Matys","2","Hip-Hop"
"2020","Neil Diamond","2","singer-songwriter"
"2020","Crème De La Crème","1","Hip-Hop"
"2020","Marz","3","Hip-Hop"
"2020","Jelani Aryeh","3","indie"
"2020","Visage","3","new wave"
"2020","John Summit","1","House"
"2020","The Kelly Family","1","folk rock"
"2020","Nik Kershaw","4","80s"
"2020","Drivepilot","2","electro"
"2020","Lance Butters","13","Hip-Hop"
"2020","Concept 2","1","Drum and bass"
"2020","Fever The Ghost","4","psychedelic"
"2020","The Toxic Avenger","3","electro"
"2020","Chromeo","2","electronic"
"2020","Sun Araw","3","psychedelic"
"2020","Sporty-O","3","breakbeat"
"2020","CHAI","1","j-pop"
"2020","Manic Street Preachers","1","rock"
"2020","Alina Baraz","2","pop"
"2020","Ehrling","2","electronic"
"2020","2nd Exit","2","Jazz Hop"
"2020","Felly","2","Hip-Hop"
"2020","Nena","9","german"
"2020","Max Cooper","3","minimal"
"2020","Netherfriends","2","indie pop"
"2020","Elliott Smith","3","singer-songwriter"
"2020","Parov Stelar","2","nu-jazz"
"2020","Metric","1","indie"
"2020","Pleasurekraft","1","tech house"
"2020","Antoine Cara","1","null"
"2020","Safia","1","australian"
"2020","Etienne de Crécy","1","House"
"2020","THE S.L.P.","1","Hip-Hop"
"2020","Clint Mansell","2","Soundtrack"
"2020","The Notorious B.I.G.","5","Hip-Hop"
"2020","Cynthia Harrell","1","Soundtrack"
"2020","Can't Swim","1","post-hardcore"
"2020","Free Throw","1","emo"
"2020","Driveways","1","pop punk"
"2020","Point North","1","pop punk"
"2020","Don Toliver","1","Hip-Hop"
"2020","Collarbones","6","electronic"
"2020","Kamandi","1","New Zealand"
"2020","Bicurious","5","math rock"
"2020","Adolf Nomura","5","electronic"
"2020","Ernesto Schnack","1","guitar"
"2020","Ethereal","2","black metal"
"2020","Christopher Lennertz","1","Soundtrack"
"2020","Cris Velasco","1","Soundtrack"
"2020","Windows 96","5","vaporwave"
"2020","Q Lazzarus","1","new wave"
"2020","Nine Inch Nails","1","industrial"
"2020","Noisecream","1","electronic"
"2020","Junkie XL","1","electronic"
"2020","Robin Beanland","1","video game music"
"2020","3R2","1","happy hardcore"
"2020","Vampire Weekend","2","indie"
"2020","Dio","1","heavy metal"
"2020","Metallica","25","thrash metal"
"2020","Animals as Leaders","2","Progressive metal"
"2020","Teriyaki Boyz","1","Hip-Hop"
"2020","Silver Finger","1","null"
"2020","Worakls","1","techno"
"2020","Motorcitysoul","1","deep house"
"2020","TDK","1","jungle"
"2020","Ekstrak","1","dubstep"
"2020","Blazo","5","Hip-Hop"
"2020","Egokind","2","electronic"
"2020","Ladytron","3","electronic"
"2020","Kölsch","2","techno"
"2020","Loyle Carner","4","Hip-Hop"
"2020","Half Pint","1","reggae"
"2020","Turnstile","5","hardcore"
"2020","Squarepusher","1","idm"
"2020","Tinashe","2","rnb"
"2020","Guilty Simpson","2","Hip-Hop"
"2020","Jason Jordan","1","Hip-Hop"
"2020","Yassir","1","Hip-Hop"
"2020","Adala","1","reggae"
"2020","Skepta","1","Grime"
"2020","Powerman 5000","4","industrial metal"
"2020","Bad Religion","7","punk"
"2020","The Vandals","5","punk"
"2020","Unsane","6","noise rock"
"2020","Primus","6","funk metal"
"2020","Goldfinger","6","punk"
"2020","The Ernies","5","punk"
"2020","Millencolin","6","punk rock"
"2020","Avail","1","punk"
"2020","Redman","2","Hip-Hop"
"2020","Alien Ant Farm","2","rock"
"2020","Motörhead","2","heavy metal"
"2020","Ramones","1","punk"
"2020","Kontra K","1","Deutschrap"
"2020","2raumwohnung","4","german"
"2020","憂鬱","3","chillwave"
"2020","YUKI","1","j-pop"
"2020","Lé Real","6","vaporwave"
"2020","Tomas Barfod","3","minimal"
"2020","Hazy Year","2","beats"
"2020","Enoch","3","doom metal"
"2020","Sweet Valley","19","instrumental hip-hop"
"2020","Kodak Black","3","Hip-Hop"
"2020","Slander","1","heavy metal"
"2020","Magnetude","1","Drum and bass"
"2020","Austin Haga","6","USA"
"2020","Tina Turner","1","pop"
"2020","Jadu Heart","4","chillwave"
"2020","ohmyboy","4","null"
"2020","The Bravery","2","indie"
"2020","Awesome Snakes","26","punk"
"2020","Noisestorm","3","dubstep"
"2020","Sparkling","24","electronic"
"2020","YG","10","Hip-Hop"
"2020","Zapp","1","funk"
"2020","Mack 10","1","Hip-Hop"
"2020","The Jacksons","1","soul"
"2020","Coolio","7","Hip-Hop"
"2020","Roxette","2","pop"
"2020","Fat Larry's Band","1","funk"
"2020","The 5th Dimension","1","soul"
"2020","A Tribe Called Quest","3","Hip-Hop"
"2020","Four Tops","1","soul"
"2020","Bobby Caldwell","1","soul"
"2020","Big Mountain","1","reggae"
"2020","The Sugarhill Gang","1","Hip-Hop"
"2020","The Knack","1","rock"
"2020","Bill Withers","1","soul"
"2020","Cheryl Lynn","1","Disco"
"2020","Creedence Clearwater Revival","1","classic rock"
"2020","Sam Cooke","1","soul"
"2020","Apache 207","1","Hip-Hop"
"2020","Duran Duran","1","new wave"
"2020","Compton's Most Wanted","1","Gangsta Rap"
"2020","Dead or Alive","3","new wave"
"2020","Lee "Scratch" Perry","2","dub"
"2020","Mai Yamane","5","japanese"
"2020","MC Fitti","5","Hip-Hop"
"2020","Moose Dawa","3","instrumental hip-hop"
"2020","Aero Chord","1","trap"
"2020","Bones","8","cloud rap"
"2020","Diversa","2","UK"
"2020","Leon Vynehall","1","House"
"2020","Hook N Sling","1","electronic"
"2020","Lil' Kleine","5","Hip-Hop"
"2020","Three Trapped Tigers","1","math rock"
"2020","Faunts","5","post-rock"
"2020","ChiefTaza","3","null"
"2020","Deffie","3","electronic"
"2020","Jonathan Joestar","1","experimental"
"2020","Luttrell","3","House"
"2020","Black Eyed Peas","4","Hip-Hop"
"2020","Tony! Toni! Toné!","1","soul"
"2020","The Seatbelts","4","jazz"
"2020","Carla Vallet","1","jazz"
"2020","Steve Conte","2","rock"
"2020","Pierre Bensusan","1","guitar"
"2020","Aoi Tada","1","japanese"
"2020","Leafcutter John","1","experimental"
"2020","Datach'i","2","breakcore"
"2020","Floating Points","6","electronic"
"2020","Danalog","2","electronic"
"2020","Xzavier Stone","1","switzerland"
"2020","Mouse on Mars","2","electronic"
"2020","Rupert Clervaux","1","british"
"2020","Jeremy Blake","4","electronic"
"2020","Datassette","2","electronic"
"2020","Bogdan Raczynski","1","idm"
"2020","Emerald Lake","1","United States"
"2020","Mong Tong","1","experimental"
"2020","Go Yama","1","glitch"
"2020","Instupendo","2","downtempo"
"2020","Jacques Greene","1","future garage"
"2020","Tourist","1","ambient"
"2020","SFV Acid","1","electronic"
"2020","Massappeals","1","trap"
"2020","Anh","1","electronic superhighway"
"2020","JIM ALXNDR","3","UK"
"2020","Konx-om-Pax","1","ambient"
"2020","tiedye ky","2","electronic"
"2020","Rival Consoles","2","idm"
"2020","walk.","3","null"
"2020","Dorian Concept","3","electronic"
"2020","waldo the funk","4","Deutschrap"
"2020","Joker","1","dubstep"
"2020","Commix","1","Drum and bass"
"2020","Orbital","1","electronic"
"2020","CharlestheFirst","1","electronic"
"2020","Maya Jane Coles","1","deep house"
"2020","Take/Five","1","trap"
"2020","Getter","3","dubstep"
"2020","Liquid Stranger","1","dubstep"
"2020","sober rob","1","electronic"
"2020","S U R V I V E","2","witch house"
"2020","Barclay Crenshaw","2","Hip-Hop"
"2020","SwuM","3","Lo-Fi"
